disque Pyral|disque Pyral
gravure (disque)|gravure (disque)
gravure directe|gravure directe
pressage (disque)|pressage (disque)
brûlage|brûlage
estampage|estampage
électrotype/galvanoplastie|électrotype/galvanoplastie
monnaie coulée|monnaie coulée
monnaie fourrée|monnaie fourrée
monnaie saucée|monnaie saucée
serratus|serratus
photocopie|photocopie
impression|impression
manuscrit|manuscrit
tapuscrit|tapuscrit
embossage|thermoformage
thermogonflage|thermogonflage
point rigide|point rigide
