Audio|Audio
Électronique|Électronique
microforme|microforme 
microscopique|microscopique
multisupport|multisupport
projeté|projeté
stéréoscopique|stéréoscopique 
sans médiation|sans médiation
vidéo|vidéo
vidéo


